"lang" 
{ 
"Language" "koreana" 
"HLVR_Options_Interface"						"인터페이스"
"HLVR_Options_Audio"							"음량"
"HLVR_Options_Graphics"							"성능"
"HLVR_Options_Language"							"언어"

"HLVR_Options_WeaponSwitch"					"무기 선택 기준"
"HLVR_Options_WeaponSwitch_desc"		"무기 선택 메뉴의 기준 형식입니다."
"HLVR_Options_WeaponSwitch_HMD"			"머리"
"HLVR_Options_WeaponSwitch_Hand"		"손"
"HLVR_Options_WeaponSwitch_Hybrid"	"하이브리드"

"HLVR_Options_Ladder_Climb"					"손으로 사다리 오르기"
"HLVR_Options_Ladder_Climb_desc"		"손으로 사다리를 오를 수 있습니다."

"HLVR_Options_Barnacle_Lift"				"바나클의 들어 올리기"
"HLVR_Options_Barnacle_Lift_desc"		"바나클이 플레이어를 잡아서 공중으로 들어 올립니다."

"HLVR_Options_Turn_Off"							"컨트롤러 회전 꺼짐"
"HLVR_Options_Turn_Snap"						"즉각 회전"
"HLVR_Options_Turn_Continuous"					"자연스러운 회전"

"HLVR_Options_Turn_Off_desc"					"즉각 회전 또는 자연스러운 회전으로 설정하여, 얼굴이 향하는 방향을 컨트롤러로 회전시키세요"
"HLVR_Options_Turn_Snap_desc"					"즉각 회전은 단번에 지정된 각도로 얼굴이 향하는 방향으로 회전합니다."
"HLVR_Options_Turn_Continuous_desc"				"자연스러운 회전은 지정된 각도로 얼굴이 향하는 방향으로 부드럽게 회전합니다."

"HLVR_Options_QuickTurn_Angle_Base"				"즉각 회전 각도"
"HLVR_Options_QuickTurn_Angle_desc"				"즉각 회전의 회전 각도입니다."

"HLVR_Options_ContinuousTurn_Speed_Base"		"자연스러운 회전 속도"
"HLVR_Options_ContinuousTurn_Speed_desc"		"자연스러운 회전의 각속도입니다."

"HLVR_Options_Subtitles"						"자막"
"HLVR_Options_Subtitles_Base"					"자막"
"HLVR_Options_Subtitles_None"					"자막 표시 안 함"
"HLVR_Options_Subtitles_On"						"자막 표시"
"HLVR_Options_Subtitles_CC_On"					"자막 및 폐쇄 자막 표시"
"HLVR_Options_Subtitles_desc"					"자막 및 폐쇄 자막 표시로 설정합니다."

"HLVR_Options_Subtitles_Speed"					"속도"
"HLVR_Options_Subtitles_Slow_Speed"				"느림"
"HLVR_Options_Subtitles_Medium_Speed"			"보통"
"HLVR_Options_Subtitles_Fast_Speed"				"빠름"
"HLVR_Options_ClosedCaptions_Speed_desc"		"빠른 자막이 표시됩니다."

"HLVR_Options_Subtitles_Size"					"글꼴 크기"
"HLVR_Options_Subtitles_Small_Size"				"작게"
"HLVR_Options_Subtitles_Medium_Size"			"보통"
"HLVR_Options_Subtitles_Large_Size"				"크게"
"HLVR_Options_ClosedCaptions_Size_desc"			"자막 글꼴의 크기입니다."

"HLVR_Options_Subtitles_Width"					"너비"
"HLVR_Options_Subtitles_Narrow"					"좁게"
"HLVR_Options_Subtitles_Medium"					"보통"
"HLVR_Options_Subtitles_Wide"					"넓게"
"HLVR_Options_ClosedCaptions_Width_desc"		"화면 상의 자막 너비입니다."

"HLVR_Options_Subtitles_Spectator_Only"			"관전자 창 전용"
"HLVR_Options_Subtitles_Spectator_Only_desc"	"관전자 창에만 자막과 폐쇄 자막이 표시됩니다."

"HLVR_Options_LeftHanded"						"무기를 드는 손: 왼손"
"HLVR_Options_RightHanded"						"무기를 드는 손: 오른손"

"HLVR_Options_LeftHanded_desc"					"무기를 드는 손을 오른손이나 왼손으로 전환합니다.\n\nSteamVR 컨트롤러 바인딩 메뉴에서 적절한 바인딩을 선택해 동작을 수행하는 손을 정할 수 있습니다."

"HLVR_display_bindings"							"컨트롤러 바인딩"
"HLVR_display_bindings_desc"					"Half-life: Alyx의 컨트롤러 바인딩을 확인하거나 변경하려면 SteamVR 컨트롤러 설정으로 가세요."
"HLVR_display_bindings_confirm"					"SteamVR 컨트롤러 바인딩으로 갈까요?"


"HLVR_Options_ToggleCrouch"					"웅크리기 동작"
"HLVR_Options_ToggleCrouch_desc"		"웅크리기 동작은 키를 낮추어 필요할 때 빠르게 몸을 피하거나 낮은 위치로 조정합니다. 이 동작을 SteamVR 설정에서 선택한 입력에 바인딩하세요.\n\n이 옵션을 사용하면, 게임을 플레이하는 동안 웅크리기 동작이 가능합니다."
"HLVR_Options_ToggleStand"					"일어서기 동작"
"HLVR_Options_ToggleStand_desc"			"일어서기 동작은 낮은 위치에서 플레이하는 상태에서 일어날 때 사용됩니다. 이 동작을 SteamVR 설정에서 선택한 입력에 바인딩하세요.\n\n앉아서 플레이할 때 사용하는 것을 추천합니다.\n\n이 옵션을 사용하면, 게임을 플레이하는 동안 일어서기 동작이 가능합니다."

"HLVR_Options_hlvr_adjust_height_mode_base"		"높이 조정"
"HLVR_Options_hlvr_adjust_height_mode_0"		"꺼짐"
"HLVR_Options_hlvr_adjust_height_mode_1"		"웅크리기"
"HLVR_Options_hlvr_adjust_height_mode_2"		"일어서기"
"HLVR_Options_hlvr_adjust_height_mode_3"		"웅크리기 및 일어서기"
"HLVR_Options_hlvr_adjust_height_mode_4"		"하이브리드"

"HLVR_Options_hlvr_adjust_height_mode_0_desc"		"높이 조정을 위한 컨트롤러 기반 동작의 움직임을 설정합니다.\n\n꺼짐으로 설정 시 컨트롤러 기반 높이 조정 동작이 비활성화됩니다."
"HLVR_Options_hlvr_adjust_height_mode_1_desc"		"웅크리기 동작 전용. 일어서기 동작 비활성화.\n\n웅크리기 동작 사용 시 빠르게 몸을 숙이거나 자세를 낮출 수 있습니다."
"HLVR_Options_hlvr_adjust_height_mode_2_desc"		"일어서기 동작 전용. 웅크리기 동작 비활성화.\n\n일어서기 동작 사용 시, 더 넓은 행동 반경을 위해 몸을 일으킬 수 있습니다.\n앉은 자세로 플레이할 때 사용하는 걸 추천합니다."
"HLVR_Options_hlvr_adjust_height_mode_3_desc"		"웅크리기 동작과 일어서기 동작 모두 사용 시, 서로 다른 입력을 사용해 몸을 낮추거나 일으킵니다."
"HLVR_Options_hlvr_adjust_height_mode_4_desc"		"하이브리드는 웅크리기와 일어서기 동작에 하나의 입력을 사용합니다.\n\n클릭하면 웅크리기 동작으로 몸을 낮출 수 있습니다.\n\n길게 누르기하면 일어서기 동작으로 몸을 일으킬 수 있습니다."

"HLVR_Options_hlvr_single_controller_mode"				"싱글 컨트롤러"
"HLVR_Options_hlvr_single_controller_mode_desc"		"모든 액션이 싱글 컨트롤러로 매핑됩니다."
"HLVR_single_controller_prompt_activate"			"싱글 컨트롤러 모드를 활성화하려면 SteamVR에서 컨트롤러 바인딩을 변경해야 합니다.\nSteamVR 바인딩 페이지로 갈까요?"
"HLVR_single_controller_prompt_deactivate"		"싱글 컨트롤러 모드를 비활성화하려면 SteamVR에서 컨트롤러 바인딩을 변경해야 합니다.\nSteamVR 바인딩 페이지로 갈까요?"

"HLVR_Options_r_light_sensitivity_mode"				"빛 민감도"
"HLVR_Options_r_light_sensitivity_mode_desc"	"빛 민감도 모드는 빛의 강도와 깜빡거림을 줄여줍니다."

"HLVR_Options_Pause_Menu_Distance"	"일시 정지 메뉴 거리"
"HLVR_Options_Pause_Menu_Distance_Desc"	"일시 정지 메뉴가 플레이어로부터 표시되는 거리입니다."
"HLVR_Options_Pause_Menu_Height"		"일시 정지 메뉴 높이"
"HLVR_Options_Pause_Menu_Height_desc"		"일시 정지 메뉴가 플레이어로부터 표시되는 높이입니다."

"HLVR_Options_Header_Weapons"					"무기"
"HLVR_Options_Header_GameMenu"					"게임 메뉴"
"HLVR_Options_Header_Spectator"					"관전자"

"HLVR_Options_SpectatorHud_desc"				"관전자 창의 헤드업 디스플레이 크기를 설정합니다."
"HLVR_Options_SpectatorHud_base"				"관전자 헤드업 디스플레이"
"HLVR_Options_SpectatorHud_off"					"꺼짐"
"HLVR_Options_SpectatorHud_small"				"작게"
"HLVR_Options_SpectatorHud_med"					"보통"
"HLVR_Options_SpectatorHud_large"				"크게"

"HLVR_Options_SpectatorCamera_desc"				"관전자 창의 카메라 스무딩 정도를 설정합니다.\n\n높은 확대/축소 수준이 요구됩니다."
"HLVR_Options_SpectatorCamera_base"				"관전자 카메라 스무딩"
"HLVR_Options_SpectatorCamera_off"				"꺼짐"
"HLVR_Options_SpectatorCamera_low"				"낮음"
"HLVR_Options_SpectatorCamera_med"				"보통"
"HLVR_Options_SpectatorCamera_high"				"높음"

"HLVR_Options_SpectatorZoom_desc"				"관전자 창의 확대/축소 수준입니다."
"HLVR_Options_SpectatorZoom_Base"				"관전자 창 확대/축소"
"HLVR_Options_SpectatorZoom_low"				"낮음"
"HLVR_Options_SpectatorZoom_high"				"높음"

"HLVR_Options_Spectator_Eye_desc"				"관전자 창에서 플레이어의 오른쪽 눈이나 왼쪽 눈 시점으로 전환합니다."
"HLVR_Options_Spectator_Eye_Base"				"관전자 시점"
"HLVR_Options_Eye_Left"							"왼쪽"
"HLVR_Options_Eye_Right"						"오른쪽"

"HLVR_Options_SpectatorSteamVR_desc"			"StreamVR 창에 헤드업 디스플레이를 표시합니다.\n\n성능 비용이 다소 추가됩니다."
"HLVR_Options_SpectatorSteamVR_Base"			"SteamVR 내 관전자 헤드업 디스플레이"
"HLVR_Options_SpectatorSteamVR_On"				"켜짐"
"HLVR_Options_SpectatorSteamVR_Off"				"꺼짐"

"HLVR_Options_SpectatorEye_desc"				"모니터나 텔레비전과 같이 미러링된 비 VR 화면에 표시할 시점을 선택합니다.\n\n기본적으로 현재 무기를 든 손과 일치하지만, 재정의할 수 있습니다."
"HLVR_Options_SpectatorEye_base"				"관전자 시점"
"HLVR_Options_SpectatorEye_left"				"왼쪽"
"HLVR_Options_SpectatorEye_right"				"오른쪽"

"HLVR_Options_Graphics_Rendering"				"렌더링"
"HLVR_Options_Graphics_Particles"				"입자"
"HLVR_Options_Graphics_Misc"					"기타"
"HLVR_Options_Graphics_Audio"					"오디오"

"HLVR_Options_Fidelity_Low"								"낮은 정밀도"
"HLVR_Options_Fidelity_Medium"						"중간 정밀도"
"HLVR_Options_Fidelity_Medium_Long"				"약간 높은 정밀도"
"HLVR_Options_Fidelity_High"							"높은 정밀도"
"HLVR_Options_Fidelity_Ultra"							"최상 정밀도"
"HLVR_Options_Fidelity_Custom"						"맞춤 정밀도"

"HLVR_Options_Graphics_Adv_desc" "고급 성능 설정 표시 또는 숨기기"

"HLVR_Options_Graphics_Reset"					"초기화"
"HLVR_Options_Graphics_Reset_desc"				"성능 설정을 권장 수준으로 초기화할까요?"
"HLVR_Options_Graphics_Reset_modal"				"성능 설정을 권장 수준으로 초기화할까요?"
"HLVR_Options_Graphics_Base"					"정밀도"
"HLVR_Options_Graphics_desc"					 "게임의 성능 설정이 자동으로 설정되어 있습니다. 설정을 변경할 경우 프레임 속도에 영향을 줄 수 있습니다."

"HLVR_Options_Graphics_Textures_Base"			"텍스처"
"HLVR_Options_Graphics_Textures_Desc"			"텍스처 품질 설정\n\n텍스처 품질은 성능 정밀도와는 별도로 설정됩니다"
"HLVR_Options_Graphics_Textures_Low"			"낮음"
"HLVR_Options_Graphics_Textures_Medium"	"중간"
"HLVR_Options_Graphics_Textures_High"		"높음"
"HLVR_Options_Graphics_Textures_Ultra"		"최상"

"HLVR_Options_Graphics_Shadows_Base"			"그림자"
"HLVR_Options_Graphics_Shadows_Low"			"낮음"
"HLVR_Options_Graphics_Shadows_Med"			"보통"
"HLVR_Options_Graphics_Shadows_High"			"높음"
"HLVR_Options_Graphics_Shadows_Ultra"			"최상"

"HLVR_Options_Graphics_Characters_Base"			"캐릭터"
"HLVR_Options_Graphics_Characters_Low"			"낮음"
"HLVR_Options_Graphics_Characters_Med"			"보통"
"HLVR_Options_Graphics_Characters_High"			"높음"
"HLVR_Options_Graphics_Characters_Ultra"			"최상"

"HLVR_Options_Graphics_Fog_Base"			"안개"
"HLVR_Options_Graphics_Fog_Low"			"낮음"
"HLVR_Options_Graphics_Fog_Med"			"보통"
"HLVR_Options_Graphics_Fog_High"			"높음"
"HLVR_Options_Graphics_Fog_Ultra"			"최상"

"HLVR_Options_Graphics_Particles_Base"			"입자"
"HLVR_Options_Graphics_Particles_Low"			"낮음"
"HLVR_Options_Graphics_Particles_Med"			"보통"
"HLVR_Options_Graphics_Particles_High"			"높음"
"HLVR_Options_Graphics_Particles_Ultra"			"최상"

"HLVR_Options_Graphics_Audio_Base"			"오디오"
"HLVR_Options_Graphics_Audio_Low"			"낮음"
"HLVR_Options_Graphics_Audio_Med"			"보통"
"HLVR_Options_Graphics_Audio_High"			"높음"
"HLVR_Options_Graphics_Audio_Ultra"			"최상"

"HLVR_Options_High_Quality_Holograms"			"고품질 홀로그램"
"HLVR_Options_High_Quality_Holograms_on"			"켜짐"
"HLVR_Options_High_Quality_Holograms_off"			"꺼짐"
"HLVR_Options_r_light_flickering_enabled"			"깜빡이는 불빛"

"HLVR_Options_Rendering_API"					"렌더링 API"
"HLVR_Options_Rendering_API_D3D11"				"Direct3D 11"
"HLVR_Options_Rendering_API_Vulkan"				"Vulkan"
"HLVR_Options_Rendering_API_Current"			"현재 API:"
"HLVR_Options_Rendering_API_Desc_Locked"		"렌더링 API가 실행 옵션에 지정되었습니다. 렌더링 API를 선택하려면 실행 옵션을 제거하세요."
"HLVR_Options_Rendering_API_Desc_Restart"		"\n\n변경 사항을 적용하려면 게임을 다시 시작해야 합니다.\n\n"
"HLVR_Options_Rendering_API_Desc"				"이 설정을 변경한 후 게임이 제대로 실행되지 않는다면, 실행 옵션에 -safe_mode를 추가하여 기본 렌더링 API로 실행할 수 있습니다."

"HLVR_Options_cloth_rigid_update_Base"			"부드러운 옷감"

"HLVR_Options_g_ragdoll_maxcount_Base"			"시체 숫자"
"HLVR_Options_g_ragdoll_maxcount_Base_Low"	"낮음"
"HLVR_Options_g_ragdoll_maxcount_Base_Med"	"중간"
"HLVR_Options_g_ragdoll_maxcount_Base_High"	"높음"
"HLVR_Options_g_ragdoll_maxcount_Base_Ultra"	"최상"

"HLVR_Options_Audio_Master"						"전체 음량"
"HLVR_Options_Audio_Master_desc"				"모든 오디오에 대한 전체 음량을 제어합니다."
"HLVR_Options_Audio_GameSounds"					"게임"
"HLVR_Options_Audio_GameSounds_desc" 			"게임 음향 효과의 음량을 제어합니다."
"HLVR_Options_Audio_Music"						"전투 음악"
"HLVR_Options_Audio_Music_desc"					"전투에서 재생되는 음악의 음량을 조절합니다."
"HLVR_Options_Audio_Voice"						"캐릭터 음성"
"HLVR_Options_Audio_Voice_desc"					"캐릭터 음성의 음량을 제어합니다."

"HLVR_Loading"									"불러오는 중"
"HLVR_Loading_Trigger_Start"					"시작하려면 %s 누르기"

"HLVR_PhotoMode_TakePhoto"						"사진 찍기"
"HLVR_PhotoMode_Hide"							"UI 숨기기"
"HLVR_PhotoMode_Return"							"돌아가기"

// spectator hud
"HLVR_HUD_Ammo"									"실탄"
"HLVR_HUD_Health"								"체력"
"HLVR_HUD_Resin"								"레진"

// game instructor lessons
"HLVR_Lesson_Single_Controller_On"	"싱글 컨트롤러 모드 켜짐"
"HLVR_Lesson_Single_Controller_Off"	"싱글 컨트롤러 모드 꺼짐"
"HLVR_Lesson_Movement_PrimaryHand"	"무기를 드는 손의 동작\nSteamVR 컨트롤러 바인딩에서 변경할 수 있습니다"
"HLVR_Lesson_Movement_OffHand"		"빈 손의 동작\nSteamVR 컨트롤러 바인딩에서 변경할 수 있습니다"
"HLVR_Lesson_Teleport"							"밀어서 이동하세요"
"HLVR_Lesson_Quick_Turn"						"밀어서 왼쪽이나 오른쪽으로 즉각 회전을 하세요"
"HLVR_Lesson_GrabTrigger"						"트리거를 길게 눌러 물체를 잡으세요"
"HLVR_Lesson_GrabHands"							"두 손을 사용해 물체를 잡으세요"
"HLVR_Lesson_GrabHandsSingleController"			"손으로 물체를 잡으세요"
"HLVR_Lesson_Interact"							"두 손을 사용해\n손잡이를 조작하세요"
"HLVR_Lesson_InteractSingleController"			"손으로\n손잡이를 조작하세요"
"HLVR_Lesson_Door"								"손잡이를 돌려\n문을 여세요"
"HLVR_Lesson_SwitchWeapons"						"길게 눌러 무기를 교체하세요"
"HLVR_Lesson_SwitchWeaponsSingleController"			"무기로 다시 바꾸려면 탭하세요"
"HLVR_Lesson_OpenWeaponSelectForMultitool"		"길게 눌러 멀티툴로 교체하세요"
"HLVR_Lesson_SelectMultitool"					"멀티툴을 선택하세요"
"HLVR_Lesson_UseMultitool"						"멀티툴을 사용하세요"
"HLVR_Lesson_ScavengeItems"						"주변 환경에서\n유용한 아이템을 찾으세요"
"HLVR_Lesson_LootBodies"						"시체가 지닌 아이템을 챙기세요"
"HLVR_Lesson_OpenGameMenu"						"길게 눌러 게임 메뉴로 전환하세요"
"HLVR_Lesson_Continuous_Mantle"					"올라가려면, 이동하는 도중에\n길게 누르세요"
"HLVR_Lesson_Continuous_Jump"					"누르면 점프 표시가 나타나고\n손을 떼면 점프합니다"
"HLVR_Lesson_Crouch_Toggle"						"현재 높이 또는 웅크리기 높이로 전환하려면 누르세요"
"HLVR_Lesson_Stand_Toggle"						"현재 높이 또는 일어서기 높이로 전환하려면 누르세요"
"HLVR_Lesson_Climb_Ladder"						"사다리를 잡고 올라가세요."

"HLVR_Lesson_WeaponInPrimaryHand"				"주 사용 손으로 무기를 잡으세요"

"HLVR_Lesson_EjectClip"							"탄창을 버리려면 누르세요"
"HLVR_Lesson_InsertClip"						"권총에 탄창을 삽입하세요"
"HLVR_Lesson_EmptyClipInserted"					"빈 탄창이 삽입되었습니다\n탄창을 버리려면 누르세요"
"HLVR_Lesson_ChamberRound"						"약실에 실탄을 장전하려면\n버튼을 누르거나 슬라이드를 당기세요"
"HLVR_Lesson_ChamberRoundSingleController"		"버튼을 눌러서 약실에 장전하세요"
"HLVR_Lesson_PutClipInBackpack"					"탄창을 배낭에 넣으세요"
"HLVR_Lesson_ToggleLaserSightWeapon"			"검지로 터치하여 레이저 조준경으로 전환하세요"
"HLVR_Lesson_ToggleBurstFire"					"버튼을 두 번 눌러 점사 사격을 전환하세요"

"HLVR_Lesson_ShotgunGetShells"					"탄약 상자를 집어 배낭에 넣으세요"
"HLVR_Lesson_OpenShotgunToLoadShells"			"산탄총을 열어 탄약을 장전하세요"
"HLVR_Lesson_LoadShotgunUntilFull"				"최대 (6)개의 탄약을 산탄총에 장전하세요"
"HLVR_Lesson_FlickToCloseShotgun"				"컨트롤러를 가볍게 뒤로 젖히거나\n 총열을 잡아 산탄총을 닫으세요"
"HLVR_Lesson_FlickToCloseShotgunSingleController"	"손목을 위로 재빨리 꺾어서 산탄총을 닫으세요"
"HLVR_Lesson_ChamberShotgunShell"				"약실에 탄약을 장전하려면 슬라이드를 당기세요"
"HLVR_Lesson_ChamberShotgunShellSingleController"	"눌러서 약실에 탄약을 장전하세요"
"HLVR_Lesson_ShotgunUpgradeAutoloaderLoad"		"탄약을 자동 장전기에 장전하세요"
"HLVR_Lesson_ShotgunUpgradeAutoloaderActivate"	"버튼을 눌러 자동 장전기를 켜세요"
